Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,Year,Month,Day,DayOfWeek,PricePerItem,LargeCart,HighValueOrder,CouponUsed,WeekendOrder,Fraud
3,5,472.9859919418887,369,1,2,682,8,1,1,2364.9299597094437,2023,2,16,3,472.98599194188876,1,0,1,0,1
4,5,562.3099231352311,268,3,1,235,8,0,1,2811.549615676155,2024,5,12,1,562.3099231352311,1,1,1,0,1
4,5,671.6080301065883,501,3,3,323,7,0,2,3358.0401505329414,2023,3,24,0,671.6080301065883,1,1,1,0,1
2,5,266.1304471877418,207,1,0,161,7,1,1,1330.6522359387093,2024,4,17,1,266.1304471877418,1,0,1,0,1
3,5,670.9168619911478,481,3,3,267,8,0,1,3354.5843099557387,2023,4,8,2,670.9168619911478,1,1,1,0,1
3,5,285.70484869702204,343,1,2,972,6,0,1,1428.5242434851102,2023,9,14,5,285.70484869702204,1,0,1,0,1
3,5,623.1335716718365,285,1,1,1058,9,0,1,3115.6678583591824,2023,6,20,2,623.1335716718365,1,1,1,0,1
2,5,211.95728018720206,276,1,2,151,6,1,1,1059.7864009360103,2023,2,15,3,211.95728018720206,1,0,1,0,1
1,5,500.90177818930704,63,0,2,368,8,1,1,2504.5088909465353,2023,4,6,5,500.90177818930704,1,0,1,1,1
3,5,523.4655058548514,136,0,1,408,8,1,0,2617.327529274257,2024,3,14,4,523.4655058548514,1,1,1,0,1
5,4,516.9191318802264,307,1,3,658,7,1,1,2430.887984977001,2023,2,18,2,516.9191318802264,1,0,1,0,1
4,4,509.73370743851234,295,1,2,664,8,2,1,2410.4259487343656,2023,2,17,2,509.73370743851234,1,0,1,0,1
4,5,153.6644216317979,156,1,3,241,8,0,1,768.3221081589895,2024,3,12,3,153.6644216317979,1,0,1,0,1
2,5,221.00385405553536,267,1,2,138,6,1,1,1105.0192702776767,2023,2,16,2,221.00385405553536,1,0,1,0,1
0,5,424.3395371421777,410,1,2,546,7,0,2,2121.6976857108884,2024,5,17,3,424.33953714217773,1,0,1,0,1
3,4,588.9360018321812,411,1,3,617,6,0,2,2511.5002040116783,2023,5,24,2,588.9360018321813,1,0,1,0,1
2,5,651.8721558848462,166,1,0,87,8,1,0,3259.3607794242303,2023,9,26,5,651.8721558848462,1,1,1,0,1
6,5,559.7487516820478,290,1,0,399,8,0,1,2798.743758410239,2024,2,24,1,559.7487516820479,1,1,1,0,1
2,5,636.4539040079852,517,0,1,124,8,1,0,3182.269520039926,2023,1,11,4,636.4539040079852,1,1,1,0,1
1,5,517.254686611842,105,1,3,372,8,1,1,2586.27343305921,2023,5,6,4,517.254686611842,1,1,1,0,1
3,5,645.0375370388974,474,0,2,165,8,2,0,3225.187685194487,2023,2,14,3,645.0375370388974,1,1,1,0,1
5,5,559.5684048957855,255,1,0,437,8,0,0,2797.8420244789277,2024,3,21,1,559.5684048957855,1,1,1,0,1
2,4,633.06996794712,365,1,0,654,8,2,3,2532.27987178848,2024,3,22,0,633.06996794712,1,1,1,0,1
2,5,638.9235416860517,257,2,0,540,9,1,3,3194.6177084302585,2024,5,19,2,638.9235416860517,1,1,1,0,1
4,5,222.36244476905281,161,1,1,123,6,0,1,1111.812223845264,2024,5,13,4,222.36244476905281,1,0,1,0,1
3,5,202.34566946752653,166,2,1,145,6,0,1,1011.7283473376327,2023,7,23,3,202.34566946752653,1,0,1,0,1
1,5,225.7232730926418,373,1,2,970,7,0,1,1128.616365463209,2023,9,3,4,225.7232730926418,1,0,1,0,1
4,5,660.1965458093447,533,1,3,263,8,0,2,3300.9827290467233,2023,2,21,1,660.1965458093447,1,1,1,0,1
2,4,593.0096855238337,549,2,1,903,6,1,3,2668.9829087851094,2024,8,16,1,593.0096855238338,1,1,1,0,1
1,4,536.223628900382,178,3,0,938,8,0,1,2535.0193076003793,2023,2,18,2,536.223628900382,1,1,1,0,1
1,5,656.6981982217007,507,2,1,924,10,0,3,3283.4909911085037,2024,5,22,1,656.6981982217007,1,1,1,0,1
4,5,673.7670960662149,506,3,3,307,8,0,2,3368.8354803310745,2023,4,18,0,673.7670960662149,1,1,1,0,1
3,5,492.65626946343383,202,2,2,597,7,1,1,2463.2813473171695,2023,5,16,2,492.65626946343383,1,0,1,0,1
0,5,392.22106002244794,349,1,3,443,6,0,3,1961.1053001122395,2023,6,18,2,392.22106002244794,1,0,1,0,1
5,5,666.4685205647697,504,2,3,345,7,0,2,3332.3426028238487,2023,2,26,0,666.4685205647697,1,1,1,0,1
3,5,464.9597646005075,163,1,3,592,9,2,1,2324.7988230025376,2024,2,9,3,464.9597646005075,1,0,1,0,1
0,5,53.83002770972773,115,1,1,1011,7,2,3,269.15013854863867,2023,4,7,3,53.83002770972773,1,0,1,0,1
2,5,471.69580513504656,405,1,1,683,8,0,1,2358.479025675233,2024,3,16,3,471.6958051350466,1,0,1,0,1
4,5,350.5206927135667,203,1,2,1051,6,0,1,1752.6034635678336,2023,9,18,5,350.5206927135667,1,0,1,1,1
3,5,624.5448291040644,327,0,0,1047,9,0,1,3122.724145520322,2023,7,21,2,624.5448291040644,1,1,1,0,1
5,5,132.18019380233767,104,1,2,278,9,0,1,660.9009690116883,2024,4,11,3,132.18019380233767,1,0,1,0,1
1,5,64.22490506978446,182,1,3,793,9,0,1,321.1245253489223,2023,5,23,0,64.22490506978446,1,0,1,0,1
2,4,552.1883887945949,466,3,0,819,6,1,3,2695.365358018876,2024,6,24,1,552.188388794595,1,1,1,0,1
5,5,637.2252460966336,194,1,2,1110,8,1,3,3186.1262304831675,2023,11,29,2,637.2252460966336,1,1,1,0,1
3,5,650.9750446029849,140,1,0,401,9,1,2,3254.8752230149244,2024,6,24,3,650.9750446029849,1,1,1,0,1
2,5,249.36193592180305,467,1,2,948,7,0,1,1246.8096796090153,2023,8,8,4,249.36193592180308,1,0,1,0,1
3,5,663.4148069016419,39,1,1,104,8,1,0,3317.0740345082095,2023,2,27,1,663.4148069016419,1,1,1,0,1
0,4,482.33267173737596,478,2,0,677,8,0,1,2357.7089404310805,2025,3,17,2,482.3326717373761,1,0,1,0,1
4,5,671.5340456187389,504,3,3,322,7,0,2,3357.6702280936943,2023,3,24,0,671.5340456187389,1,1,1,0,1
2,5,509.3900513485284,103,3,1,490,6,0,2,2546.950256742642,2023,8,15,2,509.3900513485284,1,1,1,0,1
5,5,568.9110784974147,216,3,1,295,8,0,0,2844.5553924870733,2024,5,11,1,568.9110784974147,1,1,1,0,1
6,5,634.8708704157943,386,2,2,489,6,0,1,3174.3543520789713,2024,1,22,3,634.8708704157943,1,1,1,0,1
2,5,660.4610986320283,204,1,0,187,7,2,0,3302.305493160142,2023,8,18,4,660.4610986320284,1,1,1,0,1
1,5,531.0169257972249,189,2,3,333,9,0,0,2655.0846289861247,2023,6,6,1,531.0169257972249,1,1,1,0,1
3,5,493.4059807682451,198,2,1,593,6,0,2,2467.029903841226,2023,6,17,2,493.4059807682451,1,0,1,0,1
2,5,508.6569364379563,55,0,2,412,7,1,1,2543.2846821897815,2023,4,7,5,508.6569364379563,1,1,1,0,1
3,4,663.0133870463986,426,1,1,639,8,1,3,2760.491907396801,2024,8,13,2,663.0133870463986,1,1,1,0,1
3,5,625.5521672027417,357,0,0,1039,9,0,1,3127.7608360137083,2023,8,21,3,625.5521672027417,1,1,1,0,1
3,5,539.2695482444067,233,2,2,367,9,0,0,2696.3477412220336,2023,4,15,1,539.2695482444067,1,1,1,0,1
2,4,619.4804584733297,343,2,0,632,7,1,3,2543.058076693437,2024,2,24,1,619.4804584733297,1,1,1,0,1
1,5,54.1866710154657,155,1,2,842,7,1,1,270.9333550773285,2023,6,22,1,54.1866710154657,1,0,1,0,1
0,5,203.11277496346565,356,1,2,829,7,1,2,1015.5638748173283,2023,9,17,3,203.11277496346565,1,0,1,0,1
0,5,216.13508713053827,225,1,2,914,7,0,1,1080.6754356526912,2023,10,11,4,216.13508713053824,1,0,1,0,1
2,4,548.9798020348288,141,0,2,471,8,2,1,2535.1477651770465,2024,3,12,4,548.9798020348288,1,1,1,0,1
4,5,654.220673514843,334,1,0,949,7,0,3,3271.1033675742156,2023,10,28,1,654.220673514843,1,1,1,0,1
0,5,638.8859755708854,240,1,0,547,10,1,4,3194.4298778544276,2024,6,19,1,638.8859755708854,1,1,1,0,1
2,5,203.5702176305468,212,1,2,147,6,0,1,1017.8510881527341,2023,5,21,3,203.5702176305468,1,0,1,0,1
2,5,276.75437399411675,100,1,3,1026,6,0,1,1383.7718699705838,2023,10,10,5,276.75437399411675,1,0,1,1,1
3,5,473.94603979618,343,1,2,682,8,1,1,2369.7301989809,2023,2,16,3,473.94603979618,1,0,1,0,1
4,4,669.3790469404836,390,1,3,585,7,1,3,2677.5161877619344,2023,7,20,2,669.3790469404836,1,1,1,0,1
3,5,569.4207616885403,577,1,3,362,7,0,2,2847.103808442702,2023,1,5,1,569.4207616885403,1,1,1,0,1
1,5,642.6456002566607,549,0,0,932,9,0,2,3213.2280012833035,2023,9,21,1,642.6456002566607,1,1,1,0,1
0,5,466.51457464735836,484,2,0,666,8,0,1,2332.572873236792,2024,3,17,2,466.5145746473585,1,0,1,0,1
5,5,610.9476861187104,591,2,2,381,8,0,0,3054.738430593552,2024,1,18,1,610.9476861187104,1,1,1,0,1
3,5,567.480477746766,426,1,1,385,6,1,3,2837.40238873383,2023,7,8,2,567.4804777467659,1,1,1,0,1
3,5,617.8407355133096,126,2,2,1100,9,1,2,3089.2036775665474,2023,3,16,0,617.8407355133096,1,1,1,0,1
3,5,563.9394490717315,303,2,1,305,7,0,2,2819.6972453586573,2024,7,11,2,563.9394490717315,1,1,1,0,1
5,5,626.2377937655215,191,0,2,1167,9,1,2,3131.188968827607,2023,11,28,4,626.2377937655215,1,1,1,0,1
4,4,673.0936788046398,393,1,2,586,7,1,3,2692.3747152185592,2023,7,18,2,673.0936788046398,1,1,1,0,1
4,5,301.3700231877971,289,1,2,983,6,0,1,1506.8501159389853,2023,9,17,5,301.3700231877971,1,0,1,0,1
0,5,145.09766062719493,625,1,1,573,8,1,2,725.4883031359747,2023,8,23,1,145.09766062719493,1,0,1,0,1
1,5,211.27291743124835,351,1,3,300,7,1,1,1056.3645871562417,2023,2,13,2,211.27291743124835,1,0,1,0,1
3,5,245.3585583326412,58,2,0,269,9,0,2,1226.792791663206,2023,6,21,4,245.3585583326412,1,0,1,0,1
0,5,62.578222656062756,49,1,1,1060,7,2,3,312.8911132803138,2023,2,2,3,62.578222656062756,1,0,1,0,1
4,5,483.8410132127989,247,1,2,641,7,1,1,2419.2050660639943,2023,3,16,2,483.8410132127989,1,0,1,0,1
3,4,642.2607692387473,387,1,1,511,7,1,3,2795.0838374171644,2024,9,10,2,642.2607692387473,1,1,1,0,1
4,5,340.00740715816414,202,1,2,1028,6,0,1,1700.037035790821,2023,9,19,5,340.00740715816414,1,0,1,1,1
4,5,670.4243853135008,532,2,3,316,8,0,2,3352.121926567504,2023,3,26,0,670.4243853135008,1,1,1,0,1
2,5,609.7465572177462,15,1,3,45,6,1,2,3048.732786088731,2023,10,25,2,609.7465572177462,1,1,1,0,1
1,5,81.69213264350523,615,1,1,617,9,0,2,408.4606632175262,2024,5,7,2,81.69213264350523,1,0,1,0,1
0,5,63.07696373250385,101,1,3,841,8,1,1,315.38481866251925,2023,5,22,0,63.07696373250385,1,0,1,0,1
3,4,660.0740186925432,366,1,0,596,8,1,3,2640.2960747701727,2024,5,18,1,660.0740186925432,1,1,1,0,1
2,5,203.8360794683808,217,1,2,148,6,0,1,1019.180397341904,2023,5,20,3,203.8360794683808,1,0,1,0,1
4,5,671.4130857749432,527,3,3,315,8,0,2,3357.065428874716,2023,3,25,0,671.4130857749432,1,1,1,0,1
4,5,483.7788992483071,250,1,2,769,8,1,1,2418.8944962415353,2023,2,16,3,483.7788992483071,1,0,1,0,1
3,5,276.4740368384357,119,1,0,73,7,1,1,1382.3701841921788,2024,5,20,1,276.4740368384357,1,0,1,0,1
1,5,533.225190972764,201,2,3,342,9,0,0,2666.1259548638204,2023,6,8,1,533.225190972764,1,1,1,0,1
4,5,554.5201568393154,235,3,1,227,9,0,1,2772.600784196577,2024,5,11,1,554.5201568393154,1,1,1,0,1
3,5,668.1999431325842,486,2,3,258,8,0,1,3340.99971566292,2023,4,8,2,668.199943132584,1,1,1,0,1
3,4,518.7685686668946,178,2,0,1066,9,0,3,2571.066142849536,2023,5,12,0,518.7685686668946,1,1,1,0,1
5,5,574.2203241361668,191,1,2,471,8,0,0,2871.101620680834,2024,4,13,3,574.2203241361668,1,1,1,0,1
1,5,514.8343580211196,133,3,1,462,7,0,2,2574.1717901055977,2023,9,14,2,514.8343580211196,1,1,1,0,1
0,5,84.76526879631174,603,1,1,561,9,0,1,423.8263439815587,2024,6,8,1,84.76526879631174,1,0,1,0,1
2,5,631.2266837898094,499,1,0,80,9,0,0,3156.1334189490476,2023,3,11,5,631.2266837898095,1,1,1,0,1
2,5,656.7022165954188,416,2,2,974,9,0,3,3283.5110829770942,2023,4,25,3,656.7022165954188,1,1,1,0,1
5,5,642.3787112083049,565,2,2,355,8,0,1,3211.893556041525,2024,1,23,0,642.3787112083049,1,1,1,0,1
0,5,148.58926124295772,628,1,1,581,8,1,2,742.9463062147886,2023,8,24,2,148.58926124295772,1,0,1,0,1
0,5,200.1732134527809,535,2,3,602,9,1,3,1000.8660672639046,2023,5,17,1,200.17321345278089,1,0,1,0,1
3,5,527.4127549298485,159,0,1,409,8,1,0,2637.0637746492425,2024,3,15,3,527.4127549298486,1,1,1,0,1
3,5,645.6694941342282,325,2,2,1049,9,0,3,3228.3474706711413,2023,7,26,3,645.6694941342282,1,1,1,0,1
2,5,485.63519090531486,112,2,1,531,7,0,2,2428.175954526574,2023,6,12,2,485.63519090531486,1,0,1,0,1
6,5,572.8465404741995,284,1,1,375,8,1,3,2864.2327023709977,2024,2,21,1,572.8465404741996,1,1,1,0,1
2,5,544.7431114450934,586,1,2,426,6,1,3,2723.715557225467,2023,1,5,3,544.7431114450934,1,1,1,0,1
5,5,550.5142988532166,293,1,0,415,8,0,0,2752.571494266083,2023,2,26,1,550.5142988532167,1,1,1,0,1
4,5,658.4935098642128,85,1,0,265,8,1,0,3292.4675493210634,2024,6,28,5,658.4935098642128,1,1,1,1,1
2,5,641.5038352654058,139,1,0,80,7,1,0,3207.5191763270286,2023,10,26,5,641.5038352654058,1,1,1,0,1
0,5,654.3951657887966,599,1,0,872,9,1,4,3271.975828943983,2023,8,19,0,654.3951657887966,1,1,1,0,1
1,4,522.129718558155,156,3,0,988,8,0,1,2537.351726090671,2023,2,17,2,522.129718558155,1,1,1,0,1
4,4,649.6803622301671,418,1,4,655,6,1,3,2598.7214489206685,2023,6,24,1,649.6803622301671,1,1,1,0,1
3,5,636.437140570606,339,1,1,1064,9,1,3,3182.18570285303,2023,10,25,2,636.437140570606,1,1,1,0,1
1,5,221.80562628061185,502,1,2,943,7,0,1,1109.0281314030594,2023,8,3,4,221.80562628061188,1,0,1,0,1
4,5,218.78268154951718,159,1,1,129,6,0,1,1093.9134077475858,2024,5,13,4,218.78268154951718,1,0,1,0,1
5,5,629.4624417519742,579,2,2,372,8,0,0,3147.3122087598713,2024,1,22,0,629.4624417519742,1,1,1,0,1
4,5,663.6945427112178,109,1,1,310,8,1,1,3318.4727135560884,2023,5,23,4,663.6945427112178,1,1,1,0,1
0,5,455.1198257966393,139,0,2,151,9,0,1,2275.5991289831964,2023,6,5,5,455.1198257966393,1,0,1,1,1
5,5,663.4960656730174,266,1,1,939,7,1,3,3317.4803283650867,2023,10,29,0,663.4960656730174,1,1,1,0,1
5,5,566.8436661793643,263,2,1,269,8,0,2,2834.2183308968215,2024,3,16,1,566.8436661793643,1,1,1,0,1
4,5,660.6586242398372,62,1,1,263,8,1,0,3303.293121199186,2023,5,28,4,660.6586242398372,1,1,1,0,1
2,5,508.89199842198656,70,1,2,437,7,1,1,2544.4599921099325,2023,5,10,4,508.89199842198656,1,1,1,0,1
3,5,529.670184213659,479,1,0,467,6,1,1,2648.350921068295,2023,1,14,4,529.670184213659,1,1,1,0,1
3,5,676.7590504844512,470,3,2,293,8,0,0,3383.795252422256,2023,5,7,1,676.7590504844511,1,1,1,0,1
2,5,672.6381505495712,195,2,2,253,7,1,1,3363.190752747856,2023,5,10,2,672.6381505495713,1,1,1,0,1
5,5,659.5518814131909,256,1,1,965,7,1,3,3297.7594070659547,2023,10,29,0,659.5518814131909,1,1,1,0,1
2,5,626.3817298386119,508,1,0,101,9,0,0,3131.90864919306,2024,2,11,5,626.381729838612,1,1,1,0,1
3,5,670.0943896749349,484,3,2,304,8,0,0,3350.4719483746735,2023,5,8,1,670.0943896749347,1,1,1,0,1
4,5,588.6573742675022,154,1,2,499,8,0,0,2943.286871337511,2024,6,7,3,588.6573742675022,1,1,1,0,1
1,5,657.9707571247133,248,2,0,457,8,2,2,3289.8537856235666,2023,5,10,1,657.9707571247134,1,1,1,0,1
3,5,564.262700984277,310,2,1,319,7,0,2,2821.3135049213847,2024,8,11,2,564.262700984277,1,1,1,0,1
0,5,84.70627493985714,451,1,1,596,8,1,1,423.5313746992857,2024,7,7,0,84.70627493985714,1,0,1,0,1
2,5,614.2478673249102,33,1,3,50,6,1,2,3071.239336624551,2023,10,25,2,614.2478673249102,1,1,1,0,1
3,5,540.1692211956724,238,1,1,371,8,0,0,2700.8461059783626,2023,4,16,1,540.1692211956725,1,1,1,0,1
2,4,668.9888152447826,543,1,3,820,8,1,3,2675.9552609791303,2024,9,8,0,668.9888152447826,1,1,1,0,1
1,5,532.6428824543883,198,2,3,340,9,0,0,2663.2144122719415,2023,6,8,1,532.6428824543883,1,1,1,0,1
2,5,259.43696416525626,433,1,2,955,7,0,1,1297.1848208262813,2023,8,10,4,259.43696416525626,1,0,1,0,1
1,5,530.9904808973155,189,2,3,333,9,0,0,2654.9524044865775,2023,6,6,1,530.9904808973155,1,1,1,0,1
3,5,663.0131675159993,27,2,2,104,7,1,0,3315.0658375799962,2023,2,27,1,663.0131675159993,1,1,1,0,1
2,5,652.3501054472072,162,1,0,86,8,1,0,3261.750527236036,2023,9,26,5,652.3501054472072,1,1,1,0,1
2,5,510.68872643291604,174,2,1,1087,9,0,3,2553.44363216458,2023,6,11,0,510.68872643291604,1,0,1,0,1
3,5,660.6862506973677,289,2,1,434,6,1,1,3303.4312534868386,2023,3,11,2,660.6862506973678,1,1,1,0,1
2,5,207.93246402001486,292,1,2,159,6,0,1,1039.6623201000743,2023,2,16,3,207.93246402001486,1,0,1,0,1
4,5,557.3361423475008,318,1,0,407,7,0,1,2786.6807117375038,2024,5,19,1,557.3361423475008,1,1,1,0,1
3,4,550.5461638220687,220,2,0,934,9,0,3,2556.3240732026,2023,4,16,0,550.5461638220687,1,1,1,0,1
0,5,51.46708376035404,132,1,1,998,7,2,3,257.33541880177023,2023,4,8,3,51.46708376035404,1,0,1,0,1
2,4,604.7968996010388,565,2,2,917,7,1,3,2657.912767202007,2024,8,14,0,604.796899601039,1,1,1,0,1
2,4,650.6732960909145,597,1,3,935,8,2,3,2602.693184363658,2024,9,8,0,650.6732960909145,1,1,1,0,1
4,5,653.3131224637262,376,2,2,437,6,0,1,3266.565612318631,2023,3,17,3,653.3131224637261,1,1,1,0,1
2,5,618.0413162732369,17,1,3,96,6,1,2,3090.2065813661848,2023,9,25,2,618.0413162732369,1,1,1,0,1
4,4,676.1718700155045,396,1,2,586,7,1,3,2704.687480062018,2023,7,17,2,676.1718700155045,1,1,1,0,1
3,5,269.4383706071735,96,1,0,134,8,1,1,1347.1918530358676,2024,5,21,2,269.4383706071735,1,0,1,0,1
1,5,629.0688891512352,244,1,0,519,9,2,4,3145.3444457561764,2024,5,19,2,629.0688891512352,1,1,1,0,1
1,5,528.2641118157603,173,2,3,331,9,0,1,2641.320559078802,2023,6,5,2,528.2641118157603,1,1,1,0,1
5,5,573.8757758139054,352,1,2,369,7,1,3,2869.3788790695266,2023,1,17,2,573.8757758139054,1,1,1,0,1
3,5,622.4683222197865,265,1,1,1063,9,0,1,3112.3416110989324,2023,6,19,2,622.4683222197865,1,1,1,0,1
1,5,509.8091131537947,58,0,3,400,8,1,1,2549.0455657689736,2023,4,6,5,509.8091131537947,1,1,1,0,1
0,5,64.49132407601691,35,1,2,1069,8,1,2,322.45662038008453,2023,2,1,2,64.49132407601691,1,0,1,0,1
4,5,475.03648933064744,277,1,3,674,8,2,1,2375.182446653237,2023,2,15,3,475.03648933064744,1,0,1,0,1
0,5,143.42387746560695,649,2,2,676,8,1,3,717.1193873280347,2023,6,23,3,143.42387746560692,1,0,1,0,1
1,5,217.46835452563099,461,1,3,583,9,0,2,1087.341772628155,2023,4,8,1,217.46835452563099,1,0,1,0,1
0,5,455.0961649985705,178,1,2,109,10,0,1,2275.4808249928524,2023,7,5,4,455.0961649985705,1,0,1,0,1
2,4,649.8227021780227,586,1,3,922,8,2,3,2599.290808712091,2024,8,9,0,649.8227021780227,1,1,1,0,1
0,5,430.44337667213165,193,1,1,68,9,0,1,2152.216883360658,2023,7,7,4,430.44337667213165,1,0,1,0,1
5,5,570.7534077858753,273,1,1,319,8,1,3,2853.767038929376,2024,2,18,1,570.7534077858753,1,1,1,0,1
5,5,552.2350950314539,299,1,0,414,7,0,0,2761.1754751572694,2024,2,25,1,552.2350950314539,1,1,1,0,1
2,5,239.17078774261267,162,2,1,393,10,0,3,1195.8539387130634,2023,5,18,3,239.17078774261267,1,0,1,0,1
4,5,225.6649474267685,163,1,1,118,6,0,1,1128.3247371338425,2024,5,13,4,225.6649474267685,1,0,1,0,1
4,5,572.7442902743846,437,1,2,365,7,1,3,2863.721451371923,2023,1,12,2,572.7442902743846,1,1,1,0,1
2,5,658.6257516077595,431,3,2,960,10,0,3,3293.1287580387975,2024,3,24,2,658.6257516077595,1,1,1,0,1
2,5,194.18800545607235,260,1,3,181,6,0,1,970.9400272803618,2023,2,15,3,194.18800545607235,1,0,1,0,1
5,5,627.0358421561001,275,0,1,1118,9,1,2,3135.1792107805004,2023,11,27,4,627.0358421561001,1,1,1,0,1
2,5,215.41289813160336,257,1,2,144,6,1,1,1077.0644906580167,2023,3,15,3,215.41289813160336,1,0,1,0,1
2,5,244.1537421201938,26,1,1,587,8,0,2,1220.7687106009691,2023,7,15,4,244.1537421201938,1,0,1,0,1
4,5,657.716061614867,294,2,1,446,6,1,1,3288.5803080743353,2023,3,13,2,657.716061614867,1,1,1,0,1
4,5,673.9200603761444,504,3,3,306,8,0,2,3369.600301880722,2023,4,18,0,673.9200603761443,1,1,1,0,1
3,5,565.4700393707625,336,1,1,371,6,0,2,2827.3501968538126,2024,9,10,2,565.4700393707624,1,1,1,0,1
5,5,547.0365934356762,326,1,0,424,7,0,0,2735.182967178381,2023,1,24,1,547.0365934356762,1,1,1,0,1
3,5,621.2350626099228,228,1,1,1073,9,1,2,3106.175313049614,2023,5,19,1,621.2350626099228,1,1,1,0,1
5,5,147.6378279884487,140,1,3,251,9,0,1,738.1891399422434,2024,3,11,3,147.6378279884487,1,0,1,0,1
3,5,656.5027381754359,262,2,0,781,8,1,4,3282.5136908771797,2023,8,25,0,656.5027381754359,1,1,1,0,1
3,5,624.1542336574962,535,1,0,193,9,0,0,3120.771168287481,2024,2,14,3,624.1542336574962,1,1,1,0,1
1,5,537.3521856045545,199,2,3,334,9,0,1,2686.760928022773,2023,6,7,2,537.3521856045545,1,1,1,0,1
1,5,67.84202435119512,137,1,3,600,8,0,1,339.2101217559756,2023,7,27,1,67.84202435119512,1,0,1,0,1
4,5,554.113905253968,234,3,1,229,9,0,1,2770.56952626984,2024,5,11,1,554.113905253968,1,1,1,0,1
1,5,63.58439476289104,113,1,3,793,9,0,1,317.92197381445516,2023,5,25,0,63.58439476289104,1,0,1,0,1
3,4,640.1250268708791,386,1,1,508,7,1,3,2796.072401233134,2024,9,10,2,640.125026870879,1,1,1,0,1
3,5,568.4298841100593,477,1,2,377,6,1,3,2842.1494205502963,2023,5,6,2,568.4298841100592,1,1,1,0,1
4,5,659.4460025728747,73,1,0,300,9,1,1,3297.2300128643733,2024,6,28,4,659.4460025728747,1,1,1,0,1
2,5,659.6466527025349,106,1,2,65,8,1,2,3298.2332635126745,2023,6,26,4,659.6466527025349,1,1,1,0,1
2,5,453.32024546782475,125,1,2,430,10,1,1,2266.6012273391234,2024,4,6,4,453.32024546782475,1,0,1,0,1
1,5,512.7690038357754,182,4,0,1012,8,0,1,2563.8450191788766,2023,2,17,2,512.7690038357754,1,1,1,0,1
0,5,77.85756779513235,362,1,2,612,9,1,1,389.28783897566177,2023,7,16,0,77.85756779513235,1,0,1,0,1
2,5,264.9501445595528,168,1,0,65,6,1,1,1324.7507227977642,2024,4,19,1,264.9501445595528,1,0,1,0,1
3,4,630.1106583414733,324,1,0,603,7,1,3,2520.442633365893,2024,2,25,1,630.1106583414733,1,1,1,0,1
3,5,505.27756366377776,200,2,1,987,9,0,2,2526.3878183188885,2023,5,12,0,505.27756366377776,1,0,1,0,1
5,5,583.6450154408617,150,1,2,494,8,0,0,2918.225077204308,2024,5,7,3,583.6450154408617,1,1,1,0,1
2,5,663.1233407964424,71,2,3,66,8,1,2,3315.616703982212,2023,4,26,3,663.1233407964424,1,1,1,0,1
1,5,73.38453462041778,625,1,2,761,9,0,2,366.92267310208894,2024,2,7,3,73.38453462041778,1,0,1,0,1
4,5,558.5619262639733,322,1,0,406,6,0,1,2792.809631319866,2024,6,18,2,558.5619262639733,1,1,1,0,1
5,5,630.4505289920024,176,1,2,1154,8,1,3,3152.2526449600123,2023,11,29,3,630.4505289920024,1,1,1,0,1
1,5,442.63699141306137,196,1,1,422,8,1,1,2213.1849570653067,2024,2,15,3,442.63699141306137,1,0,1,0,1
3,5,528.2549084504144,196,2,0,467,6,0,1,2641.274542252072,2023,6,22,1,528.2549084504144,1,1,1,0,1
4,5,465.4612238058227,276,1,2,759,8,1,1,2327.3061190291137,2023,2,14,3,465.4612238058227,1,0,1,0,1
2,5,201.9016739364505,182,1,2,142,6,0,1,1009.5083696822525,2023,7,23,3,201.9016739364505,1,0,1,0,1
5,5,646.8651143754008,221,1,1,1047,7,1,3,3234.3255718770038,2023,10,29,1,646.8651143754008,1,1,1,0,1
3,5,666.5581642730729,62,2,1,144,7,1,0,3332.7908213653645,2023,2,24,1,666.5581642730729,1,1,1,0,1
0,5,440.9270301200222,155,1,2,207,10,0,1,2204.635150600111,2023,6,5,4,440.9270301200222,1,0,1,0,1
5,5,626.6975208956358,239,0,2,1139,9,1,2,3133.487604478179,2023,11,27,4,626.6975208956358,1,1,1,0,1
3,5,622.24711271541,258,1,1,1065,9,0,1,3111.23556357705,2023,6,19,2,622.24711271541,1,1,1,0,1
2,5,646.7124484023184,174,1,0,452,9,1,2,3233.5622420115924,2024,6,22,3,646.7124484023184,1,1,1,0,1
2,5,655.4773839195547,138,1,1,77,8,1,1,3277.386919597773,2023,8,26,5,655.4773839195547,1,1,1,0,1
0,5,63.58646503860612,77,1,3,923,8,1,1,317.9323251930306,2023,4,14,1,63.58646503860612,1,0,1,0,1
0,5,208.08466916059686,500,2,3,591,9,1,3,1040.4233458029844,2023,4,13,1,208.08466916059686,1,0,1,0,1
1,5,89.5802396491728,638,1,2,778,8,0,2,447.90119824586395,2024,2,6,4,89.58023964917277,1,0,1,0,1
3,5,566.2732271764072,360,1,1,395,6,1,3,2831.3661358820355,2023,9,9,2,566.2732271764071,1,1,1,0,1
4,4,621.1307254322403,414,1,3,564,6,1,3,2595.024150786278,2023,4,23,2,621.1307254322403,1,1,1,0,1
0,5,82.05391216052337,432,1,1,560,9,1,1,410.2695608026168,2023,8,14,0,82.05391216052337,1,0,1,0,1
