Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,Fraud,Year,Month,Day,DayOfWeek,PricePerItem,LargeCart,HighValueOrder,CouponUsed,WeekendOrder
0,4,404.58,293,0,4,714,5,0,3,1618.32,0,2024,7,24,2,404.58,1,0,1,0
3,1,76.93,418,2,1,785,6,2,3,76.93,0,2023,2,5,6,76.93,1,0,1,1
6,4,190.64,537,0,1,809,5,1,0,762.56,0,2024,12,11,2,190.64,1,0,1,0
5,2,88.73,30,4,2,671,5,0,2,177.46,0,2023,12,18,0,88.73,1,0,1,0
0,5,485.71,573,4,2,64,10,1,4,2428.55,0,2024,3,12,1,485.71000000000004,1,0,1,0
4,5,78.29,291,1,4,1150,5,2,4,391.45,0,2025,3,14,4,78.28999999999999,1,0,1,0
5,5,22.14,253,0,3,165,10,0,3,110.7,0,2024,4,11,3,22.14,1,0,1,0
1,1,679.65,206,2,4,854,6,0,2,679.65,0,2024,3,26,1,679.65,1,0,1,0
4,1,178.44,161,1,0,630,2,0,2,178.44,0,2023,2,2,3,178.44,0,0,1,0
0,5,655.55,129,4,1,643,5,0,0,3277.75,0,2025,6,14,5,655.55,1,1,1,1
1,4,577.08,200,4,2,792,8,0,1,2308.32,0,2024,4,11,3,577.08,1,0,1,0
0,3,197.97,325,4,0,1066,5,0,2,593.91,0,2023,8,24,3,197.97,1,0,1,0
0,3,411.95,411,1,1,1037,7,0,4,1235.85,0,2024,1,14,6,411.95,1,0,1,1
5,2,443.22,454,1,1,541,5,0,1,886.44,0,2024,9,19,3,443.22,1,0,1,0
2,3,364.14,212,4,2,1030,7,2,4,1092.42,0,2025,5,7,2,364.14000000000004,1,0,1,0
1,3,430.06,311,3,0,145,8,0,3,1290.18,0,2025,5,13,1,430.06,1,0,1,0
0,1,320.92,558,4,3,881,5,0,1,320.92,0,2024,12,4,2,320.92,1,0,1,0
4,3,107.36,498,3,1,795,5,0,2,322.08,0,2023,10,8,6,107.36,1,0,1,1
1,2,359.86,390,2,0,432,4,0,4,719.72,0,2024,7,4,3,359.86,0,0,1,0
5,4,434.23,409,4,4,1065,8,0,0,1736.92,0,2024,11,18,0,434.23,1,0,1,0
0,2,645.85,383,4,4,104,5,0,4,1291.7,0,2023,1,1,6,645.85,1,0,1,1
5,4,214.35,403,2,0,34,7,2,4,857.4,0,2025,6,9,0,214.35,1,0,1,0
3,3,638.5,564,2,0,69,4,0,3,1915.5,0,2025,4,27,6,638.5,0,0,1,1
2,1,365.57,33,4,0,142,5,1,0,365.57,0,2023,12,12,1,365.57,1,0,1,0
1,3,568.05,373,3,2,798,6,1,2,1704.15,0,2024,10,24,3,568.0500000000001,1,0,1,0
5,3,490.01,568,0,3,1127,4,1,1,1470.03,0,2023,10,16,0,490.01,0,0,1,0
2,3,372.6,180,1,1,775,7,2,4,1117.8,0,2025,6,13,4,372.59999999999997,1,0,1,0
3,5,240.61,481,1,4,1124,10,0,0,1203.05,0,2023,5,25,3,240.60999999999999,1,0,1,0
4,1,586.62,551,2,4,1138,5,0,1,586.62,0,2024,6,3,0,586.62,1,0,1,0
4,3,257.84,63,4,1,1015,4,0,3,773.52,0,2024,3,10,6,257.84,0,0,1,1
6,5,435.66,565,4,2,813,9,0,1,2178.3,0,2023,8,20,6,435.66,1,0,1,1
0,5,261.33,41,1,3,847,5,1,4,1306.65,0,2024,8,28,2,261.33000000000004,1,0,1,0
5,1,422.54,553,0,1,140,1,1,2,422.54,0,2024,1,23,1,422.54,0,0,1,0
1,5,330.45,91,3,4,439,10,0,2,1652.25,0,2023,3,19,6,330.45,1,0,1,1
1,3,120.82,490,1,4,807,5,1,4,362.46,0,2023,12,2,5,120.82,1,0,1,1
4,1,14.06,265,1,2,862,5,1,4,14.06,0,2024,5,20,0,14.06,1,0,1,0
1,1,491.11,354,1,1,621,4,1,1,491.11,0,2023,5,3,2,491.11,0,0,1,0
3,4,677.37,43,0,2,883,8,1,2,2709.48,0,2023,4,30,6,677.37,1,1,1,1
1,5,189.25,423,2,0,379,10,2,0,946.25,0,2024,7,26,4,189.25,1,0,1,0
5,4,142.58,176,0,1,734,4,0,1,570.32,0,2024,5,26,6,142.58,0,0,1,1
3,4,316.32,148,2,1,418,7,0,1,1265.28,0,2024,6,29,5,316.32,1,0,1,1
1,2,533.95,484,4,1,89,5,2,2,1067.9,0,2024,3,17,6,533.95,1,0,1,1
4,4,470.09,317,2,1,832,4,0,2,1880.36,0,2025,6,1,6,470.09,0,0,1,1
6,3,324.3,439,2,2,161,8,0,0,972.9,0,2024,5,16,3,324.3,1,0,1,0
0,4,629.34,53,0,4,1069,7,0,0,2517.36,0,2023,7,10,0,629.34,1,1,1,0
1,3,136.84,248,0,1,228,3,1,1,410.52,0,2024,5,12,6,136.84,0,0,1,1
0,2,488.9,381,0,1,1109,7,0,1,977.8,0,2023,10,31,1,488.9,1,0,1,0
2,5,133.39,75,1,1,750,6,0,4,666.95,0,2023,8,3,3,133.39000000000001,1,0,1,0
0,5,608.91,72,3,2,155,6,1,2,3044.55,0,2024,6,9,6,608.9100000000001,1,1,1,1
6,1,524.06,120,2,2,1156,3,0,0,524.06,0,2024,7,25,3,524.06,0,0,1,0
1,2,330.69,209,4,0,606,5,1,2,661.38,0,2023,6,1,3,330.69,1,0,1,0
4,2,547.67,599,3,4,1006,3,0,3,1095.34,0,2025,4,8,1,547.67,0,0,1,0
2,4,233.7,289,4,4,693,8,1,1,934.8,0,2025,3,12,2,233.7,1,0,1,0
6,2,448.85,202,1,2,492,6,0,3,897.7,0,2023,1,3,1,448.85,1,0,1,0
4,2,274.12,310,0,1,1092,6,0,4,548.24,0,2025,6,28,5,274.12,1,0,1,1
5,5,561.48,250,4,1,200,9,0,1,2807.4,1,2025,5,13,1,561.48,1,1,1,0
0,1,595.54,507,3,4,547,4,0,3,595.54,0,2024,5,15,2,595.54,0,0,1,0
2,4,515.59,203,1,4,343,7,0,2,2062.36,0,2024,4,7,6,515.59,1,0,1,1
4,1,460.13,486,1,3,162,1,0,2,460.13,0,2023,10,25,2,460.13,0,0,1,0
0,3,171.66,541,2,1,1034,7,0,2,514.98,0,2024,12,19,3,171.66,1,0,1,0
2,2,266.95,520,1,2,619,3,0,3,533.9,0,2024,7,23,1,266.95,0,0,1,0
3,5,650.72,175,1,0,91,8,2,0,3253.6,1,2024,10,27,6,650.72,1,1,1,1
2,3,439.53,607,2,2,994,5,0,2,1318.59,0,2023,8,11,4,439.53,1,0,1,0
3,3,654.54,587,0,3,371,7,1,4,1963.62,0,2023,11,11,5,654.54,1,0,1,1
1,1,394.53,270,0,4,391,2,0,4,394.53,0,2024,6,4,1,394.53,0,0,1,0
3,1,678.01,425,0,2,596,4,0,4,678.01,0,2023,3,21,1,678.01,0,0,1,0
6,3,575.01,536,4,0,357,8,2,3,1725.03,0,2023,5,23,1,575.01,1,0,1,0
0,3,154.64,519,2,2,685,6,2,1,463.92,0,2023,11,9,3,154.64000000000001,1,0,1,0
1,3,147.29,2,3,4,755,3,0,2,441.87,0,2024,10,18,4,147.29,0,0,1,0
2,4,481.48,181,3,1,369,5,1,3,1925.92,0,2024,9,3,1,481.48,1,0,1,0
3,3,158.37,454,0,4,753,6,0,4,475.11,0,2025,3,5,2,158.37,1,0,1,0
5,2,323.37,326,4,2,976,3,1,3,646.74,0,2025,4,23,2,323.37,0,0,1,0
2,5,73.83,647,2,2,760,9,0,3,369.15,1,2025,2,7,4,73.83,1,0,1,0
6,1,458.63,526,2,3,913,4,2,4,458.63,0,2024,4,28,6,458.63,0,0,1,1
3,4,180.25,503,2,0,887,7,0,1,721.0,0,2024,7,13,5,180.25,1,0,1,1
3,3,473.49,76,1,2,601,7,0,0,1420.47,0,2023,5,17,2,473.49,1,0,1,0
3,4,237.43,116,0,0,395,8,2,4,949.72,0,2025,2,5,2,237.43,1,0,1,0
2,1,442.39,1,3,2,952,6,0,1,442.39,0,2023,11,23,3,442.39,1,0,1,0
3,1,62.12,31,0,3,930,2,0,0,62.12,0,2024,9,3,1,62.12,0,0,1,0
1,5,298.39,347,3,0,562,7,2,4,1491.95,0,2024,8,4,6,298.39,1,0,1,1
1,2,697.93,163,1,0,225,2,1,2,1395.86,0,2025,5,6,1,697.93,0,0,1,0
6,2,291.85,340,0,4,886,5,0,3,583.7,0,2024,5,27,0,291.85,1,0,1,0
5,3,308.98,174,0,1,216,3,1,3,926.94,0,2024,5,31,4,308.98,0,0,1,0
1,5,396.86,355,0,0,431,9,1,3,1984.3,0,2024,8,13,1,396.86,1,0,1,0
1,2,139.69,153,4,3,991,7,0,0,279.38,0,2024,1,22,0,139.69,1,0,1,0
5,5,475.95,288,1,3,682,8,2,1,2379.75,1,2023,2,16,3,475.95,1,0,1,0
1,1,626.6,615,3,3,539,4,2,1,626.6,0,2025,2,10,0,626.6,0,0,1,0
2,4,502.99,603,2,4,265,4,2,4,2011.96,0,2024,2,16,4,502.99,0,0,1,0
5,5,578.83,47,0,3,55,6,0,4,2894.15,0,2024,6,21,4,578.83,1,1,1,0
2,5,383.82,523,1,3,116,7,0,2,1919.1,0,2025,1,20,0,383.82,1,0,1,0
2,5,368.25,430,4,1,109,5,0,3,1841.25,0,2025,6,24,1,368.25,1,0,1,0
5,2,374.6,64,4,4,179,3,0,4,749.2,0,2025,2,7,4,374.6,0,0,1,0
6,2,428.09,634,1,3,1172,6,0,3,856.18,0,2025,3,12,2,428.09,1,0,1,0
6,1,438.93,32,3,0,1058,3,1,4,438.93,0,2023,7,24,0,438.93,0,0,1,0
1,2,563.82,275,1,2,923,3,0,3,1127.64,0,2024,6,17,0,563.82,0,0,1,0
5,3,649.93,523,1,2,1198,7,2,1,1949.79,0,2023,2,11,5,649.93,1,0,1,1
5,5,268.43,647,0,3,590,5,1,0,1342.15,0,2025,3,22,5,268.43,1,0,1,1
3,5,502.47,144,4,4,1158,10,2,0,2512.35,0,2024,12,20,4,502.46999999999997,1,1,1,0
1,1,26.95,411,0,1,62,1,2,0,26.95,0,2024,3,20,2,26.95,0,0,1,0
2,4,64.69,386,2,4,0,7,2,2,258.76,0,2023,2,14,1,64.69,1,0,1,0
2,3,247.11,511,2,3,112,3,2,4,741.33,0,2024,5,9,3,247.11,0,0,1,0
6,2,536.25,327,2,2,830,3,0,0,1072.5,0,2024,10,16,2,536.25,0,0,1,0
4,2,456.04,199,2,3,233,4,0,0,912.08,0,2024,12,16,0,456.04,0,0,1,0
5,2,40.23,377,1,0,1021,4,1,2,80.46,0,2024,1,1,0,40.23,0,0,1,0
2,2,72.39,50,4,1,76,7,2,3,144.78,0,2023,3,26,6,72.39,1,0,1,1
3,2,394.16,111,4,4,429,2,0,4,788.32,0,2023,1,26,3,394.16,0,0,1,0
2,4,119.84,422,3,4,998,8,0,4,479.36,0,2025,6,1,6,119.84,1,0,1,1
4,3,692.71,214,1,1,686,3,0,3,2078.13,0,2023,11,24,4,692.71,0,0,1,0
0,4,56.66,450,4,1,435,4,1,3,226.64,0,2024,1,12,4,56.66,0,0,1,0
0,2,298.53,313,2,0,465,5,2,0,597.06,0,2024,1,16,1,298.53,1,0,1,0
0,3,331.46,425,1,0,1073,6,2,4,994.38,0,2023,7,12,2,331.46,1,0,1,0
2,2,521.4,80,0,1,565,7,1,3,1042.8,0,2025,4,16,2,521.4,1,0,1,0
5,4,305.32,417,4,0,1083,4,1,2,1221.28,0,2023,3,27,0,305.32,0,0,1,0
5,5,111.7,360,1,0,956,9,0,0,558.5,0,2023,7,17,0,111.7,1,0,1,0
6,1,479.76,557,1,2,599,1,0,0,479.76,0,2023,9,29,4,479.76,0,0,1,0
3,3,193.49,179,3,3,827,6,0,1,580.47,0,2023,12,27,2,193.49,1,0,1,0
2,2,426.22,248,4,1,1174,7,2,2,852.44,0,2024,12,16,0,426.22,1,0,1,0
6,5,276.44,374,3,4,253,10,0,4,1382.2,0,2023,8,20,6,276.44,1,0,1,1
4,2,404.96,320,0,4,135,4,1,0,809.92,0,2024,5,4,5,404.96,0,0,1,1
4,4,465.66,14,4,3,738,9,0,0,1862.64,0,2023,9,7,3,465.66,1,0,1,0
4,2,594.07,452,3,0,911,2,0,2,1188.14,0,2024,6,21,4,594.07,0,0,1,0
1,5,110.38,154,0,2,1117,10,0,4,551.9,0,2023,11,9,3,110.38,1,0,1,0
2,1,596.24,565,1,3,900,4,0,3,596.24,0,2024,5,31,4,596.24,0,0,1,0
5,2,306.24,352,4,3,377,4,0,0,612.48,0,2024,7,22,0,306.24,0,0,1,0
3,3,503.39,88,4,2,457,5,0,1,1510.17,0,2025,2,27,3,503.39000000000004,1,0,1,0
4,1,131.61,628,0,4,1048,2,0,1,131.61,0,2023,2,6,0,131.61,0,0,1,0
0,3,443.44,98,3,4,623,3,0,2,1330.32,0,2024,10,22,1,443.44,0,0,1,0
0,1,408.13,46,3,4,211,3,2,3,408.13,0,2023,1,23,0,408.13,0,0,1,0
4,2,160.98,198,2,1,1003,3,1,4,321.96,0,2024,4,11,3,160.98,0,0,1,0
3,5,643.89,535,0,3,180,8,2,1,3219.45,1,2023,1,12,3,643.89,1,1,1,0
1,3,158.66,314,3,1,810,7,2,0,475.98,0,2023,5,13,5,158.66,1,0,1,1
6,2,143.82,540,1,3,864,6,1,3,287.64,0,2024,4,13,5,143.82,1,0,1,1
2,3,379.07,149,3,2,655,3,2,2,1137.21,0,2023,12,11,0,379.07,0,0,1,0
4,1,601.36,309,4,4,940,1,0,1,601.36,0,2024,11,11,0,601.36,0,0,1,0
4,2,142.08,525,3,1,263,4,1,4,284.16,0,2024,9,6,4,142.08,0,0,1,0
0,5,530.34,627,4,4,415,9,0,2,2651.7,0,2024,3,11,0,530.3399999999999,1,1,1,0
4,5,364.42,475,1,0,422,10,1,4,1822.1,0,2023,8,20,6,364.41999999999996,1,0,1,1
2,4,578.28,485,3,0,166,5,0,0,2313.12,0,2025,6,18,2,578.28,1,0,1,0
3,5,280.52,133,1,0,39,7,2,1,1402.6,1,2025,5,20,1,280.52,1,0,1,0
6,5,638.92,287,1,3,763,5,0,2,3194.6,0,2025,5,6,1,638.92,1,1,1,0
3,4,412.2,403,1,4,838,6,2,4,1648.8,0,2024,2,8,3,412.2,1,0,1,0
1,1,440.34,414,3,4,202,2,2,1,440.34,0,2025,6,5,3,440.34,0,0,1,0
1,1,627.15,99,0,1,1012,5,1,3,627.15,0,2024,9,7,5,627.15,1,0,1,1
3,2,605.26,601,0,0,752,4,2,4,1210.52,0,2024,5,27,0,605.26,0,0,1,0
2,1,90.27,506,0,1,284,5,1,1,90.27,0,2024,6,9,6,90.27,1,0,1,1
1,5,230.77,31,4,2,526,10,2,4,1153.85,0,2025,6,9,0,230.76999999999998,1,0,1,0
1,5,266.78,123,3,0,545,5,0,0,1333.9,0,2023,9,27,2,266.78000000000003,1,0,1,0
1,1,105.92,631,3,3,957,6,1,0,105.92,0,2023,5,18,3,105.92,1,0,1,0
6,3,589.3,392,1,3,508,6,2,4,1767.9,0,2024,4,4,3,589.3000000000001,1,0,1,0
0,4,649.47,366,0,2,1196,8,1,2,2597.88,0,2023,1,28,5,649.47,1,1,1,1
5,4,107.49,649,0,1,666,5,0,2,429.96,0,2024,6,25,1,107.49,1,0,1,0
3,3,669.06,140,0,1,542,7,1,1,2007.18,0,2023,5,31,2,669.0600000000001,1,0,1,0
0,3,69.65,6,0,1,939,7,2,3,208.95,0,2023,10,14,5,69.64999999999999,1,0,1,1
4,4,136.83,277,2,2,605,8,1,0,547.32,0,2023,11,26,6,136.83,1,0,1,1
3,1,304.11,431,3,4,417,2,1,4,304.11,0,2024,9,6,4,304.11,0,0,1,0
3,4,296.28,8,3,4,662,5,1,0,1185.12,0,2024,11,24,6,296.28,1,0,1,1
1,1,77.64,430,1,4,790,1,0,1,77.64,0,2025,2,28,4,77.64,0,0,1,0
1,1,243.71,611,3,1,974,6,1,2,243.71,0,2024,7,20,5,243.71,1,0,1,1
2,4,644.96,310,1,2,778,7,0,0,2579.84,0,2024,9,7,5,644.96,1,1,1,1
4,5,283.73,239,3,2,575,8,0,3,1418.65,0,2025,6,5,3,283.73,1,0,1,0
1,2,629.56,508,3,0,559,5,2,3,1259.12,0,2025,2,4,1,629.56,1,0,1,0
2,4,246.11,332,1,2,308,4,1,3,984.44,0,2023,3,23,3,246.11,0,0,1,0
4,2,418.26,582,2,2,761,2,1,2,836.52,0,2023,11,19,6,418.26,0,0,1,1
1,5,127.18,359,2,0,796,10,0,2,635.9,0,2024,5,9,3,127.17999999999999,1,0,1,0
5,3,586.21,600,3,2,1052,4,2,4,1758.63,0,2024,8,27,1,586.21,0,0,1,0
3,3,267.45,343,3,1,310,5,2,3,802.35,0,2024,4,6,5,267.45,1,0,1,1
6,4,615.65,628,2,1,700,9,2,2,2462.6,0,2024,6,27,3,615.65,1,0,1,0
3,2,113.29,618,0,2,1025,5,1,1,226.58,0,2023,11,18,5,113.29,1,0,1,1
3,4,473.86,1,2,1,1096,7,1,1,1895.44,0,2024,4,28,6,473.86,1,0,1,1
2,3,444.75,495,0,1,385,6,1,1,1334.25,0,2023,11,27,0,444.75,1,0,1,0
4,2,183.67,479,2,0,174,6,1,2,367.34,0,2023,5,19,4,183.67,1,0,1,0
5,1,483.38,394,0,2,433,6,0,2,483.38,0,2023,12,24,6,483.38,1,0,1,1
5,5,260.93,346,4,1,555,9,1,0,1304.65,0,2023,6,21,2,260.93,1,0,1,0
5,2,253.68,17,3,4,120,6,0,4,507.36,0,2023,12,8,4,253.68,1,0,1,0
6,4,699.88,608,0,2,306,5,2,4,2799.52,0,2025,6,19,3,699.88,1,1,1,0
5,5,319.97,346,0,4,66,7,1,2,1599.85,0,2023,1,11,2,319.96999999999997,1,0,1,0
0,4,246.91,138,4,2,80,8,1,4,987.64,0,2025,6,9,0,246.91,1,0,1,0
5,3,392.85,231,1,3,16,6,0,2,1178.55,0,2023,3,2,3,392.84999999999997,1,0,1,0
6,5,420.98,543,0,1,1081,7,1,1,2104.9,0,2024,5,27,0,420.98,1,0,1,0
3,2,73.26,526,0,2,656,4,2,1,146.52,0,2024,3,20,2,73.26,0,0,1,0
3,3,410.88,112,0,1,33,8,0,3,1232.64,0,2023,1,13,4,410.88000000000005,1,0,1,0
6,2,176.46,425,1,1,1141,2,0,0,352.92,0,2023,9,2,5,176.46,0,0,1,1
3,3,659.57,310,1,0,332,6,1,0,1978.71,0,2023,3,31,4,659.57,1,0,1,0
4,2,478.36,396,4,4,167,3,0,2,956.72,0,2024,12,3,1,478.36,0,0,1,0
5,4,30.05,141,4,3,31,6,0,1,120.2,0,2024,12,3,1,30.05,1,0,1,0
2,4,300.56,529,0,0,513,9,0,1,1202.24,0,2025,4,26,5,300.56,1,0,1,1
6,5,226.45,45,2,3,158,6,0,0,1132.25,0,2024,2,4,6,226.45,1,0,1,1
5,2,349.4,566,4,4,846,2,1,3,698.8,0,2024,1,26,4,349.4,0,0,1,0
6,5,268.78,408,2,1,680,7,2,0,1343.9,0,2023,12,29,4,268.78000000000003,1,0,1,0
0,2,680.85,613,3,1,969,6,0,4,1361.7,0,2024,8,25,6,680.85,1,0,1,1
2,3,182.48,78,0,1,137,3,0,3,547.44,0,2023,7,8,5,182.48000000000002,0,0,1,1
1,1,277.09,136,0,3,300,2,1,4,277.09,0,2024,4,6,5,277.09,0,0,1,1
6,2,26.5,149,4,1,491,3,1,3,53.0,0,2024,4,22,0,26.5,0,0,1,0
4,3,315.27,148,1,0,1157,4,1,0,945.81,0,2023,10,23,0,315.27,0,0,1,0
6,3,450.98,212,1,4,751,8,1,4,1352.94,0,2025,2,24,0,450.98,1,0,1,0
2,5,233.67,134,0,4,286,10,0,4,1168.35,0,2024,9,23,0,233.67,1,0,1,0
0,3,367.75,447,0,2,1103,7,0,1,1103.25,0,2024,1,29,0,367.75,1,0,1,0
0,1,23.53,54,3,1,1182,2,0,3,23.53,0,2025,5,17,5,23.53,0,0,1,1
3,1,677.48,497,4,1,47,1,2,1,677.48,0,2023,5,1,0,677.48,0,0,1,0
2,4,554.83,639,0,3,898,6,0,2,2219.32,0,2024,5,21,1,554.83,1,0,1,0
1,4,440.31,368,0,0,985,6,0,3,1761.24,0,2023,2,17,4,440.31,1,0,1,0
1,1,87.06,535,1,4,400,4,0,0,87.06,0,2025,3,1,5,87.06,0,0,1,1
4,4,245.28,56,1,1,38,6,2,0,981.12,0,2023,10,2,0,245.28,1,0,1,0
4,5,664.51,28,2,2,106,8,1,0,3322.55,1,2023,2,28,1,664.51,1,1,1,0
0,1,618.68,646,4,1,673,6,2,4,618.68,0,2023,4,20,3,618.68,1,0,1,0
3,1,370.85,162,3,1,262,2,0,4,370.85,0,2024,12,24,1,370.85,0,0,1,0
5,4,517.98,467,0,0,889,8,0,1,2071.92,0,2024,6,16,6,517.98,1,0,1,1
2,4,506.11,580,0,0,1161,5,0,4,2024.44,0,2023,11,12,6,506.11,1,0,1,1
4,3,413.83,326,3,4,516,8,1,1,1241.49,0,2024,5,31,4,413.83,1,0,1,0
5,1,249.81,221,0,2,573,1,1,2,249.81,0,2023,12,13,2,249.81,0,0,1,0
6,3,362.53,229,2,3,243,5,0,1,1087.59,0,2025,3,15,5,362.53,1,0,1,1
1,2,299.23,57,1,0,914,2,2,3,598.46,0,2025,6,28,5,299.23,0,0,1,1
6,1,536.07,599,2,1,748,5,0,2,536.07,0,2023,11,15,2,536.07,1,0,1,0
3,4,558.9,611,3,4,1163,9,2,2,2235.6,0,2023,2,11,5,558.9,1,0,1,1
6,2,409.75,226,2,4,780,2,2,1,819.5,0,2024,12,9,0,409.75,0,0,1,0
6,2,179.96,414,3,4,1125,5,0,3,359.92,0,2025,1,11,5,179.96,1,0,1,1
5,1,38.49,83,1,1,548,4,0,4,38.49,0,2025,6,22,6,38.49,0,0,1,1
2,5,316.4,410,3,3,833,7,0,0,1582.0,0,2024,9,20,4,316.4,1,0,1,0
6,3,547.15,262,4,4,84,4,2,3,1641.45,0,2024,10,7,0,547.15,0,0,1,0
0,4,540.34,210,3,4,808,6,2,4,2161.36,0,2023,6,23,4,540.34,1,0,1,0
3,4,73.65,563,2,4,149,9,0,2,294.6,0,2024,9,9,0,73.65,1,0,1,0
1,5,391.86,350,1,4,446,6,0,3,1959.3,1,2024,7,18,3,391.86,1,0,1,0
2,5,69.7,440,4,3,514,9,0,3,348.5,0,2023,8,20,6,69.7,1,0,1,1
3,5,26.43,510,3,4,722,5,0,1,132.15,0,2025,3,5,2,26.43,1,0,1,0
6,1,531.74,280,4,4,198,1,2,2,531.74,0,2023,9,11,0,531.74,0,0,1,0
4,2,496.62,417,4,2,351,2,1,3,993.24,0,2024,9,15,6,496.62,0,0,1,1
5,1,660.66,247,2,1,468,3,2,3,660.66,0,2023,11,29,2,660.66,0,0,1,0
3,4,274.82,599,2,1,1082,9,2,0,1099.28,0,2023,10,23,0,274.82,1,0,1,0
4,2,486.35,484,4,2,510,6,1,4,972.7,0,2024,6,14,4,486.35,1,0,1,0
2,3,428.88,312,2,4,943,3,2,1,1286.64,0,2024,9,24,1,428.88000000000005,0,0,1,0
1,2,412.14,21,1,3,222,2,0,3,824.28,0,2023,9,8,4,412.14,0,0,1,0
1,1,265.64,361,1,3,17,3,2,3,265.64,0,2024,9,22,6,265.64,0,0,1,1
6,2,273.43,513,0,4,1111,7,2,4,546.86,0,2024,5,7,1,273.43,1,0,1,0
2,5,131.7,517,0,4,26,8,0,2,658.5,0,2025,1,29,2,131.7,1,0,1,0
0,5,85.52,141,3,0,724,5,0,1,427.6,0,2023,8,23,2,85.52000000000001,1,0,1,0
1,2,320.68,165,1,4,625,5,0,4,641.36,0,2024,6,19,2,320.68,1,0,1,0
2,4,198.81,396,0,3,1143,9,0,4,795.24,0,2025,2,12,2,198.81,1,0,1,0
5,5,666.8,276,2,1,918,7,1,4,3334.0,1,2023,10,30,0,666.8,1,1,1,0
1,1,355.09,413,2,0,128,5,1,3,355.09,0,2023,12,20,2,355.09,1,0,1,0
4,2,316.2,200,4,3,352,2,0,3,632.4,0,2023,6,6,1,316.2,0,0,1,0
2,1,133.39,263,2,4,164,2,1,4,133.39,0,2024,8,3,5,133.39,0,0,1,1
3,1,454.23,111,3,3,29,3,0,1,454.23,0,2023,2,25,5,454.23,0,0,1,1
1,4,491.29,283,2,2,12,6,0,0,1965.16,0,2024,9,6,4,491.29,1,0,1,0
4,2,255.14,84,0,4,484,2,0,2,510.28,0,2025,6,24,1,255.14,0,0,1,0
3,1,392.61,633,3,0,72,4,1,4,392.61,0,2023,2,26,6,392.61,0,0,1,1
6,4,362.06,137,2,3,15,4,0,1,1448.24,0,2024,10,11,4,362.06,0,0,1,0
4,1,222.73,15,4,3,944,4,0,2,222.73,0,2024,5,10,4,222.73,0,0,1,0
3,2,552.63,367,2,1,419,7,2,3,1105.26,0,2024,8,31,5,552.63,1,0,1,1
2,4,686.61,56,0,4,556,6,0,4,2746.44,0,2023,5,8,0,686.61,1,1,1,0
5,3,305.16,11,1,0,489,8,1,4,915.48,0,2025,3,7,4,305.16,1,0,1,0
1,1,41.09,556,4,3,1057,4,2,0,41.09,0,2023,3,18,5,41.09,0,0,1,1
4,5,634.0,32,3,1,1188,8,0,0,3170.0,0,2024,6,20,3,634.0,1,1,1,0
2,5,464.74,241,3,1,304,7,0,4,2323.7,0,2023,1,20,4,464.73999999999995,1,0,1,0
3,4,425.6,281,1,2,1000,5,0,2,1702.4,0,2023,4,21,4,425.6,1,0,1,0
0,3,573.22,57,2,2,645,5,1,0,1719.66,0,2023,10,6,4,573.22,1,0,1,0
0,1,123.28,569,1,1,1187,3,1,0,123.28,0,2024,7,9,1,123.28,0,0,1,0
4,1,70.82,22,3,2,403,1,2,3,70.82,0,2023,1,8,6,70.82,0,0,1,1
5,2,646.69,219,2,4,1079,7,2,3,1293.38,0,2023,5,21,6,646.69,1,0,1,1
6,2,513.42,217,4,2,1080,5,2,3,1026.84,0,2023,12,23,5,513.42,1,0,1,1
2,4,693.07,308,4,4,500,8,1,3,2772.28,0,2025,3,23,6,693.07,1,1,1,1
1,3,491.43,81,3,4,151,6,2,3,1474.29,0,2023,11,30,3,491.43,1,0,1,0
6,2,599.74,243,3,4,757,2,0,3,1199.48,0,2025,3,15,5,599.74,0,0,1,1
3,2,650.25,651,3,3,346,6,0,3,1300.5,0,2023,2,25,5,650.25,1,0,1,1
2,3,209.48,18,2,2,617,4,0,0,628.44,0,2024,10,8,1,209.48000000000002,0,0,1,0
2,5,209.2,597,2,1,488,6,2,0,1046.0,0,2023,8,21,0,209.2,1,0,1,0
4,4,197.36,330,3,3,172,9,0,3,789.44,0,2023,6,9,4,197.36,1,0,1,0
5,4,648.91,371,1,4,584,6,1,3,2595.64,1,2023,6,28,2,648.91,1,1,1,0
4,2,441.54,213,4,1,1102,2,1,0,883.08,0,2024,4,23,1,441.54,0,0,1,0
6,2,464.92,478,2,3,512,2,0,1,929.84,0,2025,5,3,5,464.92,0,0,1,1
3,5,506.45,172,3,4,1195,7,2,2,2532.25,0,2024,12,26,3,506.45,1,1,1,0
3,4,255.86,42,1,1,1086,7,0,0,1023.44,0,2023,6,17,5,255.86,1,0,1,1
2,2,125.23,121,0,0,659,3,0,0,250.46,0,2024,9,19,3,125.23,0,0,1,0
2,5,38.11,233,2,0,925,6,2,3,190.55,1,2023,8,17,3,38.11,1,0,1,0
3,3,161.97,574,0,2,999,4,1,0,485.91,0,2025,6,8,6,161.97,0,0,1,1
0,4,347.17,652,2,4,1002,8,0,3,1388.68,0,2024,6,3,0,347.17,1,0,1,0
2,4,276.32,23,4,1,215,5,0,2,1105.28,0,2023,4,24,0,276.32,1,0,1,0
6,4,314.76,534,4,4,698,8,0,3,1259.04,0,2024,7,25,3,314.76,1,0,1,0
